filepath,room_type,split,condition_score
train/building_exterior/1697699190534876_3925362404435199__007_10225310437386458.jpg,building_exterior,train,5
train/building_exterior/1121082361306682_26857131317275100__005_10239431138810507.jpg,building_exterior,train,4
train/building_exterior/1446203822077011_27373095202294518__002_1889120625109000.jpg,building_exterior,train,5
train/building_exterior/141224653236180_1864951287530166__002_3270685803106098.jpg,building_exterior,train,5
train/building_exterior/133922880497171_2056120061610767__001_122265695108085633.jpg,building_exterior,train,5
train/building_exterior/1131541966889617_26979919221625204__006_10231884710437651.jpg,building_exterior,train,4
train/building_exterior/109471915759582_36001217012824951__001_35536640992617309.jpg,building_exterior,train,5
train/building_exterior/1569279603190851_26592911637067635__004_10244554548585029.jpg,building_exterior,train,5
train/building_exterior/162570224559186_2196495141166674__001_2196495141166674.jpg,building_exterior,train,3
train/building_exterior/1293017504164975_4085948371538527__007_27038823812380363.jpg,building_exterior,train,4
train/building_exterior/1592420637729022_3947678045536591__001_27222981673965437.jpg,building_exterior,train,3
train/building_exterior/1446203822077011_27392066507064054__003_122164054052902795.jpg,building_exterior,train,3
train/building_exterior/1658210834462300_4482008448749177__003_956755713778441.jpg,building_exterior,train,4
train/building_exterior/1308193765888197_36067452769535520__009_28208349562088479.jpg,building_exterior,train,5
train/building_exterior/1117824112816877_1677343036864979__003_2489459941476011.jpg,building_exterior,train,4
train/building_exterior/151351752255977_1993600238031110__003_27716660377954022.jpg,building_exterior,train,5
train/building_exterior/1692162830827333_26914118381538430__003_2469657896796741.jpg,building_exterior,train,4
train/building_exterior/128182133878732_27452100181060225__001_27452100181060225.jpg,building_exterior,train,4
train/building_exterior/1564067761059184_2160905891375365__002_122228337158473093.jpg,building_exterior,train,4
train/building_exterior/1293017504164975_4079565892176775__001_4079565892176775.jpg,building_exterior,train,5
train/building_exterior/1121067317909873_27696483056608271__004_27649444774644669.jpg,building_exterior,train,4
train/building_exterior/1029345667543954_2384394405372400__009_122169516032908145.jpg,building_exterior,train,5
train/building_exterior/1644120495892745_3942617379376367__001_3942617379376367.jpg,building_exterior,train,5
train/building_exterior/1564067761059184_2156794021786552__010_2806517203025126.jpg,building_exterior,train,5
train/building_exterior/162570224559186_2192242681591920__011_27327698336828132.jpg,building_exterior,train,4
train/building_exterior/128182133878732_27249047704698808__008_1656709258918328.jpg,building_exterior,train,4
train/building_exterior/1480733602056021_26548341974868504__001_26548341974868504.jpg,building_exterior,train,5
train/building_exterior/128182133878732_27239748312295414__011_27989341150655989.jpg,building_exterior,train,5
train/building_exterior/126295760730491_27829216683345026__001_1285759233747841.jpg,building_exterior,train,4
train/building_exterior/1302750086537790_4234970473315722__004_10164120136738116.jpg,building_exterior,train,5
train/building_exterior/1109406492459598_27112900001683558__004_122138194317052151.jpg,building_exterior,train,5
train/building_exterior/126295760730491_27848260414773986__009_10238823252493864.jpg,building_exterior,train,4
train/building_exterior/1029345667543954_2384354605376380__010_935539086143782.jpg,building_exterior,train,3
train/building_exterior/1592420637729022_3954339138203815__002_28090985533834466.jpg,building_exterior,train,4
train/building_exterior/1131541966889617_27030722423211550__005_1896179361068772.jpg,building_exterior,train,4
train/building_exterior/1492833544374932_4492165061108417__002_10239254780041648.jpg,building_exterior,train,5
train/building_exterior/1108280606220345_2687145081667215__003_26930020556668216.jpg,building_exterior,train,5
train/building_exterior/1624818081000281_3672754549539947__003_27135605726033810.jpg,building_exterior,train,4
train/building_exterior/1374467126144215_4384192071838357__007_992293096987002.jpg,building_exterior,train,5
train/building_exterior/1121082361306682_26875801438741421__001_26925401047116744.jpg,building_exterior,train,3
train/building_exterior/131650282168271_1331547492178538__010_1036544585610575.jpg,building_exterior,train,3
train/building_exterior/1374467126144215_4393718380885726__001_4393718380885726.jpg,building_exterior,train,4
train/building_exterior/1532036997126363_4247968428866526__001_987384326991022.jpg,building_exterior,train,5
train/building_exterior/1108280606220345_2679599825755074__001_10165453108699113.jpg,building_exterior,train,5
train/building_exterior/1692162830827333_27022632357353698__007_10227625312458131.jpg,building_exterior,train,5
train/building_exterior/1302750086537790_4255950711217698__004_1690004758999960.jpg,building_exterior,train,4
train/building_exterior/1374467126144215_4380006615590236__001_2052228588688744.jpg,building_exterior,train,5
train/building_exterior/111163552234056_27710229448567428__002_26596886436599455.jpg,building_exterior,train,5
train/building_exterior/1444861819075775_4431780797050514__001_4431780797050514.jpg,building_exterior,train,5
train/building_exterior/167401334126918_2019000798966953__007_122104381611308598.jpg,building_exterior,train,4
train/building_exterior/1308193765888197_35967493026198162__001_35967493026198162.jpg,building_exterior,train,5
train/building_exterior/125793327613639_3042630932596516__007_122225226746558318.jpg,building_exterior,train,5
train/building_exterior/1592420637729022_3952266218411107__005_985881870843018.jpg,building_exterior,train,4
train/building_exterior/1592420637729022_3952205911750471__007_122239811828267328.jpg,building_exterior,train,4
train/building_exterior/1108075092683422_3626895194134720__011_1338774341390596.jpg,building_exterior,train,4
train/building_exterior/1250686224969130_26826290966981971__001_27750239887910332.jpg,building_exterior,train,4
train/building_exterior/133922880497171_2057822268107213__004_10242922875153448.jpg,building_exterior,train,4
train/building_exterior/1569279603190851_26588170467541752__009_10244548706518981.jpg,building_exterior,train,5
train/building_exterior/1697699190534876_3926055361032570__006_27585437701058310.jpg,building_exterior,train,4
train/building_exterior/1692162830827333_27017114261238841__003_10233282050250205.jpg,building_exterior,train,5
train/building_exterior/140974480089370_2199463344240463__009_26708889082144445.jpg,building_exterior,train,3
train/building_exterior/1564067761059184_2158049781660976__004_2807973692879477.jpg,building_exterior,train,5
train/building_exterior/108387882545483_27235609586063279__002_122299234166183076.jpg,building_exterior,train,5
train/building_exterior/1333924010089214_3468789353269325__006_1604805678319645.jpg,building_exterior,train,4
train/building_exterior/1644120495892745_3942940512677387__001_3942940512677387.jpg,building_exterior,train,5
train/building_exterior/1578259502584829_2456210078123096__002_1297840935657865.jpg,building_exterior,train,4
train/building_exterior/1578259502584829_2457003404710430__005_1419296853552107.jpg,building_exterior,train,5
train/building_exterior/1569279603190851_26518560024502797__008_1018963893893782.jpg,building_exterior,train,5
train/building_exterior/125793327613639_3042544002605209__004_1658381252960842.jpg,building_exterior,train,4
train/building_exterior/1308193765888197_35932942122986586__006_10233911407675512.jpg,building_exterior,train,4
train/building_exterior/1692162830827333_26832575466359389__001_26832575466359389.jpg,building_exterior,train,4
train/building_exterior/1569279603190851_26437462942612506__011_10244358642487499.jpg,building_exterior,train,5
train/building_exterior/1302750086537790_4247369948742441__005_122128389477032508.jpg,building_exterior,train,5
train/building_exterior/109471915759582_35876980065248647__003_10238981075683955.jpg,building_exterior,train,4
train/building_exterior/141224653236180_1856637525028209__002_1603638781761946.jpg,building_exterior,train,4
train/building_exterior/109471915759582_36069191362694182__001_36069191362694182.jpg,building_exterior,train,4
train/building_exterior/1131541966889617_26940024582281335__005_10238243255393694.jpg,building_exterior,train,4
train/building_exterior/1131541966889617_26881157434834717__002_1886736922013016.jpg,building_exterior,train,4
train/building_exterior/1131541966889617_26898900906393703__005_1887764358576939.jpg,building_exterior,train,4
train/building_exterior/1268483766823645_2833450636993609__002_10239361407947367.jpg,building_exterior,train,5
train/building_exterior/1532036997126363_4258829807780388__001_946719464840069.jpg,building_exterior,train,5
train/building_exterior/1509783812615243_4389961277930801__005_1528870818771326.jpg,building_exterior,train,3
train/building_exterior/1131541966889617_26924172057199921__002_1889478721738836.jpg,building_exterior,train,4
train/building_exterior/1333924010089214_3461578337323760__001_3461578337323760.jpg,building_exterior,train,5
train/building_exterior/1697699190534876_3927756704195769__001_27606990795569667.jpg,building_exterior,train,5
train/building_exterior/1578259502584829_2457772354633535__006_27125725160393954.jpg,building_exterior,train,5
train/building_exterior/1029345667543954_2389727798172394__003_4456864167922891.jpg,building_exterior,train,5
train/building_exterior/1574044329492258_4573452682884726__004_27288679400735909.jpg,building_exterior,train,4
train/building_exterior/151351752255977_1995182191206248__002_27737772505842809.jpg,building_exterior,train,5
train/building_exterior/109471915759582_35880704501542870__001_35880704501542870.jpg,building_exterior,train,4
train/building_exterior/1578259502584829_2453176158426488__006_1606277911503730.jpg,building_exterior,train,5
train/building_exterior/1029345667543954_2378016856010155__001_2378016856010155.jpg,building_exterior,train,5
train/building_exterior/1591401697779759_4238153336437902__002_26993886236874764.jpg,building_exterior,train,4
train/building_exterior/1131541966889617_26946800948270365__003_1891006784919363.jpg,building_exterior,train,4
train/building_exterior/1480733602056021_26572865669082801__003_10165269685769883.jpg,building_exterior,train,4
train/building_exterior/1108280606220345_2678542925860764__005_26813982244938715.jpg,building_exterior,train,5
train/building_exterior/1108280606220345_2678097895905267__002_955344964170306.jpg,building_exterior,train,5
train/building_exterior/132807117125395_2258153781257374__011_122124833499154279.jpg,building_exterior,train,4
train/building_exterior/1131541966889617_26902762479340879__004_1887997088553666.jpg,building_exterior,train,5
train/building_exterior/1374467126144215_4392574391000125__004_27062353350048223.jpg,building_exterior,train,4
train/building_exterior/1383397445076108_26863028933352942__010_26701767776149632.jpg,building_exterior,train,2
train/building_exterior/1444861819075775_4433297833565477__006_10243375703748234.jpg,building_exterior,train,4
train/building_exterior/155513625152539_1910441649659719__005_4358498394479926.jpg,building_exterior,train,4
train/building_exterior/162570224559186_2197318977750957__002_26738539202410718.jpg,building_exterior,train,5
train/building_exterior/1644120495892745_3943692685935503__001_3943692685935503.jpg,building_exterior,train,5
train/building_exterior/1250686224969130_26924417517169315__001_1106812015657025.jpg,building_exterior,train,5
train/building_exterior/1692162830827333_27024762503807350__005_26975735465376554.jpg,building_exterior,train,4
train/building_exterior/1591401697779759_4238132496439986__001_4238132496439986.jpg,building_exterior,train,4
train/building_exterior/125793327613639_3042004509325825__007_1645251400936812.jpg,building_exterior,train,4
train/building_exterior/125793327613639_3041726992686910__009_10237903480425130.jpg,building_exterior,train,5
train/building_exterior/1250686224969130_26878690131742054__001_1102927389378821.jpg,building_exterior,train,5
