filepath,room_type,split,condition_score
train/bathroom/151351752255977_1991704401554027__003_27338340422417527.jpg,bathroom,train,1
train/bathroom/151351752255977_1991787491545718__005_4636941539916407.jpg,bathroom,train,3
train/bathroom/151351752255977_1994101881314279__008_2737361026619724.jpg,bathroom,train,2
train/bathroom/151351752255977_1995911531133314__003_27748595041427222.jpg,bathroom,train,3
train/bathroom/151351752255977_1995976957793438__002_27749492594670800.jpg,bathroom,train,1
train/bathroom/151351752255977_1998952250829242__003_27794415333511859.jpg,bathroom,train,3
train/bathroom/151351752255977_2000140250710442__002_27810546158565443.jpg,bathroom,train,1
train/bathroom/151351752255977_2000731427317991__003_27818776074409118.jpg,bathroom,train,3
train/bathroom/151351752255977_2000994567291677__003_27822670247353034.jpg,bathroom,train,3
train/bathroom/151351752255977_2005296056861528__005_959377070431231.jpg,bathroom,train,3
train/bathroom/151351752255977_2005812706809863__002_27897156096571115.jpg,bathroom,train,2
train/bathroom/1532036997126363_4247370845592951__012_10163155605198175.jpg,bathroom,train,2
train/bathroom/1532036997126363_4248019365528099__002_26866278046301899.jpg,bathroom,train,2
train/bathroom/1532036997126363_4248283552168347__002_10216595411275476.jpg,bathroom,train,3
train/bathroom/1532036997126363_4249682065361829__004_26022125080797512.jpg,bathroom,train,2
train/bathroom/1532036997126363_4250422445287791__008_10163168797268175.jpg,bathroom,train,3
train/bathroom/1532036997126363_4253035195026516__006_27626659303590968.jpg,bathroom,train,4
train/bathroom/1532036997126363_4256862307977138__004_10216648093112489.jpg,bathroom,train,3
train/bathroom/155513625152539_1908199229883961__003_4355561151440317.jpg,bathroom,train,4
train/bathroom/155513625152539_1910441649659719__006_4358498497813249.jpg,bathroom,train,4
train/bathroom/155513625152539_1917815022255715__002_4367778483551917.jpg,bathroom,train,2
train/bathroom/155513625152539_1917815022255715__004_4367778853551880.jpg,bathroom,train,1
train/bathroom/155513625152539_1919301598773724__003_4369643040032128.jpg,bathroom,train,4
train/bathroom/1564067761059184_2155142311951723__008_10164126808918560.jpg,bathroom,train,2
train/bathroom/1564067761059184_2155478045251483__010_2805044623172384.jpg,bathroom,train,5
train/bathroom/1564067761059184_2157075925091695__008_10243171701691708.jpg,bathroom,train,3
train/bathroom/1564067761059184_2157727115026576__002_10163786819508880.jpg,bathroom,train,1
train/bathroom/1564067761059184_2158049781660976__009_2807973872879459.jpg,bathroom,train,5
train/bathroom/1564067761059184_2158449434954344__008_2808474986162681.jpg,bathroom,train,2
train/bathroom/1564067761059184_2159239994875288__004_10243209955208022.jpg,bathroom,train,4
train/bathroom/1564067761059184_2159269548205666__008_2809412382735608.jpg,bathroom,train,5
train/bathroom/1564067761059184_2159344018198219__010_1705130477160126.jpg,bathroom,train,3
train/bathroom/1564067761059184_2159401664859121__008_1558597906275536.jpg,bathroom,train,3
train/bathroom/1564067761059184_2159567271509227__004_10243214516442050.jpg,bathroom,train,1
train/bathroom/1564067761059184_2160407934758494__004_4190245321239135.jpg,bathroom,train,2
train/bathroom/1564067761059184_2162882221177732__004_10243268834359964.jpg,bathroom,train,3
train/bathroom/1564067761059184_2163146981151256__007_2813831662293680.jpg,bathroom,train,3
train/bathroom/1564067761059184_2163516471114307__008_1562941099174550.jpg,bathroom,train,3
train/bathroom/1564067761059184_2165307707601850__009_2816278292049017.jpg,bathroom,train,3
train/bathroom/1564067761059184_2165445767588044__004_10243313036504990.jpg,bathroom,train,3
train/bathroom/1564067761059184_2165456260920328__006_26790854557247275.jpg,bathroom,train,2
train/bathroom/1564067761059184_2165456260920328__007_26790854723913925.jpg,bathroom,train,2
train/bathroom/1564067761059184_2165456260920328__010_26790855300580534.jpg,bathroom,train,3
train/bathroom/1564067761059184_2169795663819721__010_1715185089487998.jpg,bathroom,train,3
train/bathroom/1564067761059184_2170109653788322__009_2821689871507859.jpg,bathroom,train,5
train/bathroom/1564067761059184_2170538037078817__008_10243395968458237.jpg,bathroom,train,5
train/bathroom/1564067761059184_2170552167077404__008_2822181504792029.jpg,bathroom,train,2
train/bathroom/1564067761059184_2170559503743337__009_10243396267505713.jpg,bathroom,train,3
train/bathroom/1564067761059184_2170749880390966__004_10243398953492861.jpg,bathroom,train,1
train/bathroom/1569279603190851_26411115095247291__001_1308536468048147.jpg,bathroom,train,1
train/bathroom/1569279603190851_26523726793986120__002_27360452843552770.jpg,bathroom,train,3
train/bathroom/1569279603190851_26541197822239017__012_10244491177680796.jpg,bathroom,train,4
train/bathroom/1569279603190851_26614535301571935__008_122129001267032508.jpg,bathroom,train,4
train/bathroom/1574044329492258_4561955874034407__011_26085876437756803.jpg,bathroom,train,2
train/bathroom/1574044329492258_4562009387362389__009_4145055369077908.jpg,bathroom,train,3
train/bathroom/1574044329492258_4565991860297475__005_27054879047470465.jpg,bathroom,train,3
train/bathroom/1574044329492258_4566220043607990__009_4149211048662340.jpg,bathroom,train,3
train/bathroom/1574044329492258_4567779080118753__010_10239426822601250.jpg,bathroom,train,2
train/bathroom/1574044329492258_4568777076685620__009_26592073410410938.jpg,bathroom,train,4
train/bathroom/1574044329492258_4571499129746748__007_10163184583728175.jpg,bathroom,train,3
train/bathroom/1574044329492258_4571499129746748__009_10163184583758175.jpg,bathroom,train,3
train/bathroom/1574044329492258_4572574086305919__002_27279285945008588.jpg,bathroom,train,3
train/bathroom/1574044329492258_4574252279471433__008_10164149275961797.jpg,bathroom,train,4
train/bathroom/1574044329492258_4577751499121511__009_26829470956673871.jpg,bathroom,train,4
train/bathroom/1578259502584829_2451450518599052__005_27324864503810373.jpg,bathroom,train,3
train/bathroom/1578259502584829_2451509561926481__002_4344831509104178.jpg,bathroom,train,3
train/bathroom/1578259502584829_2451520861925351__005_122224705760475036.jpg,bathroom,train,4
train/bathroom/1578259502584829_2451568708587233__005_1604540401677481.jpg,bathroom,train,2
train/bathroom/1578259502584829_2451591101918327__005_1604568548341333.jpg,bathroom,train,2
train/bathroom/1578259502584829_2451678538576250__003_27328024280161062.jpg,bathroom,train,2
train/bathroom/1578259502584829_2452224958521608__007_4345687915685204.jpg,bathroom,train,2
train/bathroom/1578259502584829_2452224958521608__008_4345687892351873.jpg,bathroom,train,3
train/bathroom/1578259502584829_2452227301854707__007_1816904772614839.jpg,bathroom,train,4
train/bathroom/1578259502584829_2452345285176242__006_856392010834199.jpg,bathroom,train,3
train/bathroom/1578259502584829_2452439385166832__005_1248079320645545.jpg,bathroom,train,4
train/bathroom/1578259502584829_2453179518426152__007_10164814255982430.jpg,bathroom,train,2
train/bathroom/1578259502584829_2453312365079534__004_122113050405029759.jpg,bathroom,train,3
train/bathroom/1578259502584829_2455176248226479__005_27366213682985325.jpg,bathroom,train,3
train/bathroom/1578259502584829_2455199758224128__005_122191904984479018.jpg,bathroom,train,2
train/bathroom/1578259502584829_2455271698216934__007_1417650270383432.jpg,bathroom,train,4
train/bathroom/1578259502584829_2455342351543202__007_122170757018877159.jpg,bathroom,train,2
train/bathroom/1578259502584829_2455385304872240__008_1608597634605091.jpg,bathroom,train,2
train/bathroom/1578259502584829_2455570304853740__005_122191305686477637.jpg,bathroom,train,5
train/bathroom/1578259502584829_2455570304853740__006_122191305710477637.jpg,bathroom,train,5
train/bathroom/1578259502584829_2455863491491088__007_1820366402268676.jpg,bathroom,train,2
train/bathroom/1578259502584829_2455991924811578__004_27391297737167049.jpg,bathroom,train,3
train/bathroom/1578259502584829_2456173924793378__003_2861657564181262.jpg,bathroom,train,1
train/bathroom/1578259502584829_2456247931452644__004_1589509213180094.jpg,bathroom,train,3
train/bathroom/1578259502584829_2456891738054930__005_27403362649293891.jpg,bathroom,train,3
train/bathroom/1578259502584829_2456899921387445__008_10162447588770894.jpg,bathroom,train,4
train/bathroom/1578259502584829_2457199851357452__006_995812696742229.jpg,bathroom,train,3
train/bathroom/1578259502584829_2457778191299618__003_10241612442468539.jpg,bathroom,train,3
train/bathroom/1578259502584829_2458028537941250__006_1611398657658322.jpg,bathroom,train,1
train/bathroom/1578259502584829_2458056567938447__004_4352133115040684.jpg,bathroom,train,3
train/bathroom/1591401697779759_4234997040086865__007_4260447180833790.jpg,bathroom,train,3
train/bathroom/1591401697779759_4235060856747150__008_4260515700826938.jpg,bathroom,train,3
train/bathroom/1591401697779759_4235127810073788__009_10163025507755823.jpg,bathroom,train,4
train/bathroom/1591401697779759_4236374036615832__006_2921321031593561.jpg,bathroom,train,2
train/bathroom/1591401697779759_4237089806544255__007_4825210014470057.jpg,bathroom,train,3
train/bathroom/1591401697779759_4237887473131155__005_3468844569951623.jpg,bathroom,train,3
train/bathroom/1591401697779759_4237887473131155__006_3468844583284955.jpg,bathroom,train,3
train/bathroom/1591401697779759_4238333979753171__006_10163205866671173.jpg,bathroom,train,3
train/bathroom/1591401697779759_4238337049752864__004_10163205881381173.jpg,bathroom,train,3
train/bathroom/1591401697779759_4238337049752864__010_10163205883181173.jpg,bathroom,train,3
train/bathroom/1591401697779759_4238720989714470__009_4264376487107526.jpg,bathroom,train,3
train/bathroom/1591401697779759_4238779319708637__004_2742774862766150.jpg,bathroom,train,1
train/bathroom/1591401697779759_4238807096372526__007_10236037509612717.jpg,bathroom,train,2
train/bathroom/1591401697779759_4238926359693933__007_10226216398356589.jpg,bathroom,train,3
train/bathroom/1591401697779759_4238973239689245__004_2726427791057928.jpg,bathroom,train,2
train/bathroom/1591401697779759_4239147816338454__004_10164398684774241.jpg,bathroom,train,1
train/bathroom/1591401697779759_4239322806320955__003_10232042206693562.jpg,bathroom,train,1
train/bathroom/1591401697779759_4240794779507091__007_27031393849817457.jpg,bathroom,train,2
train/bathroom/1591401697779759_4240891769497392__003_10226254460746759.jpg,bathroom,train,2
train/bathroom/1591401697779759_4240891769497392__005_10226254459386725.jpg,bathroom,train,2
train/bathroom/1591401697779759_4242961079290461__004_26623401363947569.jpg,bathroom,train,4
train/bathroom/1591401697779759_4242961079290461__006_26623401370614235.jpg,bathroom,train,3
train/bathroom/1591401697779759_4243782765874959__004_3003120549881023.jpg,bathroom,train,3
train/bathroom/1591401697779759_4243783279208241__004_3003121206547624.jpg,bathroom,train,3
train/bathroom/1591401697779759_4244532482466654__004_10227380842701906.jpg,bathroom,train,2
train/bathroom/1591401697779759_4245484999038069__001_4245484999038069.jpg,bathroom,train,4
train/bathroom/1591401697779759_4245662165687019__008_1027998633223898.jpg,bathroom,train,2
train/bathroom/1591401697779759_4245716315681604__001_995758199614279.jpg,bathroom,train,2
train/bathroom/1591401697779759_4246323132287589__009_974823032027381.jpg,bathroom,train,3
train/bathroom/1591401697779759_4246826135570622__006_2750666541976982.jpg,bathroom,train,2
train/bathroom/1591401697779759_4246880222231880__007_27209757965285345.jpg,bathroom,train,1
train/bathroom/1591401697779759_4247500855503150__006_2751333828576920.jpg,bathroom,train,2
train/bathroom/1591401697779759_4247788025474433__009_27672065589062314.jpg,bathroom,train,3
train/bathroom/1591401697779759_4248419538744615__003_27748126788122884.jpg,bathroom,train,3
train/bathroom/1591401697779759_4248419538744615__008_27748126914789538.jpg,bathroom,train,1
train/bathroom/1591401697779759_4248420092077893__002_122234264768276934.jpg,bathroom,train,2
train/bathroom/1591401697779759_4248577228728846__002_10163081862950823.jpg,bathroom,train,4
train/bathroom/1591401697779759_4250083035244932__007_1032381939452234.jpg,bathroom,train,2
train/bathroom/1591401697779759_4250083035244932__008_1032382032785558.jpg,bathroom,train,3
train/bathroom/1591401697779759_4250299311889971__003_1298394799047643.jpg,bathroom,train,3
train/bathroom/1591401697779759_4250687125184523__002_10232012605993251.jpg,bathroom,train,5
train/bathroom/1591401697779759_4251551041764798__006_2755222154854754.jpg,bathroom,train,2
train/bathroom/1591401697779759_4251562535096982__007_1986442385294951.jpg,bathroom,train,4
train/bathroom/1591401697779759_4252315805021655__006_26327875760224047.jpg,bathroom,train,3
train/bathroom/1591401697779759_4252666541653248__004_26680616584922631.jpg,bathroom,train,2
train/bathroom/1591401697779759_4253332191586683__002_27086031944326507.jpg,bathroom,train,3
train/bathroom/1591401697779759_4253805104872725__011_10163103438960823.jpg,bathroom,train,4
train/bathroom/1591401697779759_4253807514872484__001_4253807514872484.jpg,bathroom,train,2
train/bathroom/1592420637729022_3944778965826499__005_10226082391205621.jpg,bathroom,train,3
train/bathroom/1592420637729022_3947694738868255__006_10164029093891168.jpg,bathroom,train,3
train/bathroom/1592420637729022_3947915372179525__010_10226491327984104.jpg,bathroom,train,5
train/bathroom/1592420637729022_3948007025503693__005_10164162640037270.jpg,bathroom,train,4
train/bathroom/1592420637729022_3948169052154157__005_27613575168243452.jpg,bathroom,train,2
train/bathroom/1592420637729022_3948532425451153__010_10241411969986607.jpg,bathroom,train,3
train/bathroom/1592420637729022_3948557912115271__003_26526053297023031.jpg,bathroom,train,3
train/bathroom/1592420637729022_3949041218733607__006_4286381688172883.jpg,bathroom,train,3
train/bathroom/1592420637729022_3949677725336623__004_947983314774633.jpg,bathroom,train,3
train/bathroom/1592420637729022_3951218621849200__005_10241864704292520.jpg,bathroom,train,3
train/bathroom/1592420637729022_3951583691812693__007_10164871898743010.jpg,bathroom,train,2
train/bathroom/1592420637729022_3952058278431901__006_35439081612373063.jpg,bathroom,train,3
train/bathroom/1592420637729022_3952088505095545__007_10237963600723756.jpg,bathroom,train,1
train/bathroom/1592420637729022_3952266218411107__006_985881764176362.jpg,bathroom,train,3
train/bathroom/1592420637729022_3952781375026258__006_2083600465550473.jpg,bathroom,train,3
train/bathroom/1592420637729022_3952825058355223__005_27930736779847434.jpg,bathroom,train,4
train/bathroom/1592420637729022_3952919315012464__012_2083711338872719.jpg,bathroom,train,2
